-1,1,-0.489,0.14
-1,1,-0.698,0.489
-1,1,-0.349,0.349
-1,1,0,1.571
-1,1,0,1.571
-1,1,-0.349,0.349
-1,1,0,1.571
-1,1,0,1.571
-1,1,-0.349,0.349
-1,1,0,1.571
-1,1,0,1.571
-1,1,0,0.785
-1,1,-0.349,0.349
-1,1,0,1.571
-1,1,0,1.571
-1,1,-1.047,1.047
-1,1,0.0,1.222
-1,1,-0.209 ,0.209
-1,1,-0.524,0.524
-1,1,-1.571,0.0
